timestep_index,time_fs,state_54_eV,state_55_eV,state_56_eV,state_57_eV,state_58_eV,state_59_eV,state_60_eV,state_61_eV,state_62_eV
6431,23.33376696,-6.798868702682896,-6.2002304720340895,-5.927939000993289,-5.787217292486852,-2.696341563470198,-2.4272162757358937,-1.6096674520452958,-0.9718502064135572,-0.8806416298479423
6436,23.35190859,-6.7984780007877115,-6.199683419249104,-5.927040231081471,-5.787764107281197,-2.695695530155039,-2.427301251858911,-1.6099242747548266,-0.97373294266734,-0.8814080720159873
6441,23.37005022,-6.798091699175807,-6.199131467719256,-5.926141708382884,-5.788313932303753,-2.6950492074444097,-2.4273817802964444,-1.6101796919872944,-0.9756305763523958,-0.8821815274719516
6446,23.38819185,-6.797709831784921,-6.198574508399613,-5.925243545225691,-5.788866759688858,-2.6944028636372894,-2.4274578019016815,-1.6104338146452588,-0.9775419629220695,-0.8829617710856876
6451,23.40633348,-6.797332448528458,-6.198012407493436,-5.9243458801427575,-5.789422601788117,-2.6937567240262164,-2.4275292508778894,-1.6106867828409759,-0.9794664529349502,-0.8837486778932158
6456,23.42447512,-6.796959591873588,-6.197445011152617,-5.9234488548449855,-5.789981500599658,-2.69311096999603,-2.4275960360472904,-1.6109387186413957,-0.9814034611918825,-0.8845421056276467
6461,23.44261675,-6.7965912901656855,-6.19687220624337,-5.92255261520943,-5.790543498034847,-2.6924657467636273,-2.427658020402404,-1.6111897063073515,-0.9833521186237731,-0.8853419245682296
6466,23.46075838,-6.796227531819766,-6.1962939130745305,-5.921657276160524,-5.791108630034805,-2.691821140854906,-2.4277150496200517,-1.6114397879634237,-0.9853116182071641,-0.8861479811099855
6471,23.47890001,-6.795868305935492,-6.195710166545035,-5.92076295746947,-5.791676931917736,-2.691177221068366,-2.427766929281892,-1.6116889563682817,-0.9872811253119246,-0.886960124849675
6476,23.49704164,-6.795513592540734,-6.195121131726848,-5.91986975389296,-5.792248418512155,-2.6905340284385306,-2.4278134502015267,-1.611937155926927,-0.9892595371366204,-0.8877781899739183
6481,23.51518328,-6.7951633773400335,-6.194527099190473,-5.9189777572554965,-5.792823094825605,-2.6898915809180006,-2.4278543961579007,-1.6121842877878407,-0.9912459566288591,-0.8886020079062094
6486,23.53332491,-6.794817673193585,-6.193928490957169,-5.9180870483832715,-5.793400957971343,-2.689249886008475,-2.4278895254687964,-1.6124302165352273,-0.993239242877814,-0.8894313506019838
6491,23.55146654,-6.79447651554699,-6.193325813107954,-5.917197708108862,-5.793981992470372,-2.688608939800492,-2.4279186147947525,-1.6126748010052074,-0.9952383568867915,-0.8902660001782979
6496,23.56960817,-6.7941399505268425,-6.192719623054176,-5.916309812858052,-5.794566196259297,-2.687968731023528,-2.4279414405951747,-1.6129178913871738,-0.9972420656713402,-0.8911056659114555
6501,23.5877498,-6.793808033519766,-6.192110438132067,-5.915423450702662,-5.7951535466698365,-2.687329258889835,-2.4279578040570517,-1.6131593495356784,-0.9992492430321162,-0.891950048032662
6506,23.60589143,-6.793480802060705,-6.191498653761633,-5.914538701669989,-5.795744001439098,-2.686690541823961,-2.4279675275640114,-1.6133990676752554,-1.0012587629438672,-0.8927988197833392
6511,23.62403307,-6.793158277545117,-6.19088448019548,-5.9136556528297035,-5.796337492774441,-2.6860526330673338,-2.4279704803419935,-1.613636957844536,-1.0032694887723663,-0.893651686214417
6516,23.6421747,-6.79284047606722,-6.190267925565321,-5.9127743877248795,-5.796933934720898,-2.6854156167587844,-2.4279665687123746,-1.6138729576002215,-1.0052803169054199,-0.8945083694721199
6521,23.66031633,-6.79252738244871,-6.189648790976314,-5.911894975032403,-5.797533217102653,-2.684779634823583,-2.4279557511884877,-1.6141070198265963,-1.0072901265116851,-0.8953686436257724
6526,23.67845796,-6.792218967590429,-6.1890267209302365,-5.911017496423809,-5.798135217124022,-2.684144861204185,-2.427938034998221,-1.614339116092097,-1.0092978014484044,-0.8962323345897375
6531,23.69659959,-6.791915187913568,-6.188401266040561,-5.910142018842148,-5.798739812680956,-2.6835114811196465,-2.427913457700807,-1.6145692264472196,-1.011302096154534,-0.8970992891186189
6536,23.71474123,-6.791616000865951,-6.187771949384639,-5.909268616015371,-5.7993469014986925,-2.6828796805991035,-2.4278820535128482,-1.6147973322552898,-1.0133016630863052,-0.897969396905266
6541,23.73288286,-6.791321370605493,-6.18713834494845,-5.908397371591748,-5.7999563984056985,-2.682249608486887,-2.42784384771408,-1.6150234187488584,-1.0152952151741568,-0.8988425377750683
6546,23.75102449,-6.791031231473438,-6.186500126333362,-5.907528381821354,-5.80056823687425,-2.6816213454218696,-2.427798837471863,-1.6152474763622755,-1.017281369460368,-0.8997185580646273
6551,23.76916612,-6.790745513334288,-6.18585710934993,-5.906661762423733,-5.8011823782190595,-2.6809949006910254,-2.4277470028575094,-1.6154695281049702,-1.0192588643668261,-0.9005973286524639
6556,23.78730775,-6.790464128857699,-6.185209254724142,-5.905797628727695,-5.801798802295351,-2.680370219957437,-2.4276883394660334,-1.6156896337558782,-1.0212265743653512,-0.9014786596659573
6561,23.80544939,-6.7901869757027935,-6.184556659644527,-5.904936086207691,-5.80241750713877,-2.6797472151587303,-2.427622883410958,-1.615907884768491,-1.0231835460537686,-0.9023623616788844
6566,23.82359102,-6.7899139550495,-6.18389952196327,-5.904077220127299,-5.803038503920915,-2.6791257864499305,-2.427550707462981,-1.6161243835252497,-1.0251290633849692,-0.9032482592434528
6571,23.84173265,-6.789644983478744,-6.183238106822685,-5.903221098719035,-5.803661812688908,-2.678505840299274,-2.4274718987896455,-1.6163392037401165,-1.027062474299728,-0.9041361754028968
6576,23.85987428,-6.789379999970619,-6.182572703625028,-5.902367771804631,-5.804287463260665,-2.6778872996831815,-2.4273865251636244,-1.6165523686459358,-1.02898316792074,-0.905025979478255
6581,23.87801591,-6.789118983269739,-6.181903582019934,-5.90151728187978,-5.804915491246819,-2.677270114617986,-2.4272946210526274,-1.6167638249422074,-1.0308904726227535,-0.9059175640843647
6586,23.89615755,-6.7888619581153815,-6.181230961483157,-5.900669666235864,-5.805545959200665,-2.6766542474991644,-2.427196170653119,-1.6169734674850778,-1.032783612019257,-0.9068108272905364
6591,23.91429918,-6.788608997006313,-6.180555014498197,-5.899824976774744,-5.806178925747454,-2.6760396882481277,-2.4270911265051294,-1.6171811179488993,-1.034661687842165,-0.9077056724618024
6596,23.93244081,-6.7883601906376345,-6.179875853221214,-5.898983289782676,-5.806814429458573,-2.6754264765354523,-2.426979418193323,-1.6173866043684266,-1.036523732436577,-0.9086019946854924
6601,23.95058244,-6.788115631141586,-6.179193559818584,-5.898144712575116,-5.807452470043653,-2.6748146863495776,-2.426860956447948,-1.6175897630790954,-1.0383687325210154,-0.9094996648182503
6606,23.96872407,-6.7878753899084305,-6.178508213714038,-5.897309410374233,-5.808092991557552,-2.6742044421328512,-2.4267356293094404,-1.6177904791009223,-1.0401956287366334,-0.91039849775345
6611,23.9868657,-6.787639505723887,-6.1778198750003455,-5.896477598556145,-5.808735885961553,-2.6735958750337936,-2.426603314200849,-1.6179886879285026,-1.04200335404657,-0.9112983132476364
6616,24.00500734,-6.787407980456741,-6.177128598246894,-5.895649543088696,-5.80938098223644,-2.6729891433095,-2.426463870784941,-1.618184358594691,-1.0437908904429192,-0.9121988629025256
6621,24.02314897,-6.787180813986146,-6.17643441074413,-5.89482553152401,-5.8100280647505125,-2.672384413183767,-2.4263171474338,-1.6183774721379935,-1.0455571153881562,-0.9130999312794772
6626,24.0412906,-6.786958009979541,-6.175737334693538,-5.894005853357264,-5.810676891593508,-2.6717818581782717,-2.4261630110670054,-1.6185679821708665,-1.0473009623642433,-0.914001333318881
6631,24.05943223,-6.786739586713851,-6.17503739342935,-5.893190778791385,-5.811327204096011,-2.671181658277429,-2.4260013426487013,-1.6187558215736415,-1.0490213467258125,-0.9149028859856989
6636,24.07757386,-6.786525553798908,-6.174334615598399,-5.892380549820111,-5.811978738431429,-2.6705839978954455,-2.425832036153093,-1.6189408978895108,-1.0507172299876848,-0.9158044454503835
6641,24.0957155,-6.786315918373661,-6.173629041513028,-5.891575399151685,-5.812631207825198,-2.669989063519982,-2.4256549825224165,-1.6191230992978605,-1.0523876341944651,-0.9167058837345712
6646,24.11385713,-6.786110664989538,-6.172920727576305,-5.89077555275169,-5.813284316682168,-2.6693970463971546,-2.425470075085542,-1.6193023239644584,-1.054031674975892,-0.9176070913244806
6651,24.13199876,-6.785909764420658,-6.172209747797731,-5.8899812635100055,-5.813937743904169,-2.6688081491782905,-2.4252771835286446,-1.6194784793108288,-1.0556485120736603,-0.9185079606732395
6656,24.15014039,-6.785713180196195,-6.171496151824669,-5.889192816927249,-5.814591148546718,-2.6682225842853096,-2.42507616861114,-1.6196515087980468,-1.0572373517655456,-0.9194083589583995
6661,24.16828202,-6.785520894213035,-6.170779947817649,-5.88841055487056,-5.815244168011824,-2.6676405757365194,-2.4248668904581234,-1.6198213880070897,-1.0587973664334625,-0.9203081471117825
6666,24.18642366,-6.785332898680713,-6.170061100027433,-5.887634891152503,-5.815896422841724,-2.6670623401868783,-2.4246492204497194,-1.6199881315915818,-1.0603276700540183,-0.9212071458627741
6671,24.20456529,-6.785149213952296,-6.169339546219669,-5.886866287724339,-5.816547508104422,-2.666488094887073,-2.424423028274717,-1.6201517646152417,-1.0618272698138693,-0.9221051435364621
6676,24.22270692,-6.78496985861498,-6.1686152078611025,-5.886105264322234,-5.817196991212599,-2.6659180284264323,-2.4241882046456418,-1.6203123290571457,-1.0632951067723029,-0.9230019199603535
6681,24.24084855,-6.784794859670603,-6.167887994720325,-5.885352373404019,-5.817844414246949,-2.665352304377809,-2.4239446335683783,-1.6204698611255,-1.064730137238674,-0.9238972401273455
6686,24.25899018,-6.784624236010487,-6.167157849864827,-5.884608201743355,-5.818489307600266,-2.6647910453869375,-2.4236922148295865,-1.6206243933988238,-1.0661314851127868,-0.9247908917512564
6691,24.27713182,-6.784458001679099,-6.166424794672104,-5.883873367861259,-5.81913117846055,-2.6642343665315416,-2.423430825507508,-1.620775910588968,-1.0674980882290155,-0.9256826750337963
6696,24.29527345,-6.78429616096374,-6.16568891665107,-5.883148533199617,-5.819769496493441,-2.6636823723627496,-2.4231603225575244,-1.6209243809601832,-1.068829242664792,-0.9265724820554071
6701,24.31341508,-6.784138738402233,-6.164950411972192,-5.882434412501609,-5.820403705956822,-2.6631351581280716,-2.422880531976885,-1.6210697332278452,-1.070124332533749,-0.9274602459523473
6706,24.33155671,-6.78398574673588,-6.164209543868359,-5.88173175838834,-5.821033193003337,-2.662592809760193,-2.422591256994869,-1.6212118676878071,-1.071382818258705,-0.9283459136123672
6711,24.34969834,-6.783837212805244,-6.163466641337073,-5.881041404649112,-5.821657312212117,-2.662055408476735,-2.422292292138153,-1.621350672060197,-1.072604124258967,-0.9292294607295714
6716,24.36783997,-6.783693142385203,-6.162722046733983,-5.880364216930837,-5.822275354138761,-2.6615230369572758,-2.421983440411807,-1.6214860435811644,-1.0737877911877083,-0.9301108383315164
6721,24.38598161,-6.783553520389114,-6.161976076661452,-5.879701098672698,-5.8228865481574505,-2.660995740254281,-2.4216645307990947,-1.6216179052562973,-1.074933803403446,-0.9309899774056064
6726,24.40412324,-6.783418307033352,-6.1612290067547715,-5.87905297451804,-5.823490039355668,-2.6604735505997588,-2.42133544029586,-1.6217461422132495,-1.0760409526904875,-0.9318666575369993
6731,24.42226487,-6.783287435902549,-6.160481048976758,-5.878420796361097,-5.824084878443921,-2.659956482210823,-2.4209961029228038,-1.6218707062962845,-1.0771093170558608,-0.9327407251874115
6736,24.4404065,-6.783160854500266,-6.159732333345209,-5.87780555182144,-5.824670012319246,-2.6594445494539483,-2.420646513973345,-1.6219915428694311,-1.0781385088724982,-0.9336119925698358
6741,24.45854813,-6.78303851625528,-6.158982905890911,-5.877208303964941,-5.825244280788227,-2.658937780512954,-2.4202867496992506,-1.622108624465373,-1.0791281767587657,-0.9344802597264898
6746,24.47668977,-6.782920406085203,-6.158232738759464,-5.8766301831571335,-5.825806455995632,-2.6584362117674982,-2.4199169280254575,-1.6222219262966866,-1.0800778323298215,-0.9353453626416764
6751,24.4948314,-6.782806531288415,-6.157481731381979,-5.876072408177661,-5.826355242628808,-2.657939881918409,-2.419537212773228,-1.6223314514906166,-1.0809869180412877,-0.9362071730735454
6756,24.51297303,-6.78269693118891,-6.15672972255176,-5.8755362834508365,-5.826889308931178,-2.6574488289912286,-2.4191477887318658,-1.6224372002819882,-1.0818548188039774,-0.9370655777223658
6761,24.53111466,-6.782591651828825,-6.155976513876857,-5.875023195169995,-5.827407278712379,-2.656963091895639,-2.418748843877428,-1.622539161543781,-1.0826808413825832,-0.9379205427890558
6766,24.54925629,-6.782490733187908,-6.155221888867174,-5.874534606663949,-5.827907747222851,-2.6564826617279613,-2.4183405404677463,-1.6226373273804564,-1.0834642956276352,-0.9387720261509783
6771,24.56739793,-6.782394187890339,-6.154465627691403,-5.874072053428661,-5.828389273114943,-2.656007490736636,-2.4179230266637823,-1.622731691041924,-1.0842046087671358,-0.9396200063112898
6776,24.58553956,-6.782302003574861,-6.1537075205596246,-5.873637119244761,-5.828850399843644,-2.6555374516375756,-2.4174964283595526,-1.6228222226889453,-1.084900949871744,-0.9404644289428215
6781,24.60368119,-6.782214150195026,-6.152947400083335,-5.873231448751823,-5.829289631324643,-2.6550723861841825,-2.417060832681205,-1.6229089107175247,-1.08555281273202,-0.9413052457200478
6786,24.62182282,-6.782130577883558,-6.1521851569931805,-5.872856714131457,-5.82970542961604,-2.6546121129179294,-2.4166163154606686,-1.622991740158095,-1.0861596323312963,-0.9421423768715577
6791,24.63996445,-6.782051233533813,-6.151420766157715,-5.872514607966297,-5.830096198483815,-2.6541564749194744,-2.4161629333617505,-1.6230706803448878,-1.0867208558503185,-0.9429757179457959
6796,24.65810609,-6.781976042680591,-6.150654310023037,-5.872206817498246,-5.830460295208489,-2.6537053423418495,-2.4157007378419837,-1.6231457192302057,-1.0872359624675114,-0.9438051345262097
6801,24.67624772,-6.781904946519382,-6.149885978272208,-5.871935008123751,-5.830796065491356,-2.6532586465084598,-2.4152297794987803,-1.6232168365800044,-1.0877043766455599,-0.9446304813465175
6806,24.69438935,-6.7818378974383595,-6.149116045842958,-5.871700805375861,-5.831101889989082,-2.6528163645003784,-2.4147501270560396,-1.6232840225818619,-1.088125481132149,-0.9454516137286443
6811,24.71253098,-6.781774808753389,-6.148344806596645,-5.871505716419436,-5.831376175721596,-2.652378456134414,-2.4142618132716795,-1.6233472563411149,-1.088498751112098,-0.9462683312283782
6816,24.73067261,-6.781715639942639,-6.147572585896766,-5.871351201206159,-5.831617497275872,-2.6519449241169615,-2.413764916027878,-1.623406590921633,-1.0888237181696068,-0.9470804385217237
6821,24.74881424,-6.781660356890903,-6.1467996949327945,-5.871238594910785,-5.831824575287598,-2.6515157497592905,-2.413259501346003,-1.623462076853219,-1.0891001445374184,-0.9478877532183392
6826,24.76695588,-6.781608936033079,-6.146026438386619,-5.871169079994579,-5.831996333748723,-2.65109088351365,-2.412745647858874,-1.6235137871522805,-1.0893279294018159,-0.9486900771138264
6831,24.78509751,-6.781561384896741,-6.1452530982162035,-5.871143668137258,-5.832131910628688,-2.650670255166577,-2.4122234298928134,-1.6235617923102426,-1.089507207151185,-0.9494872005355396
6836,24.80323914,-6.781517717798651,-6.144479920981966,-5.871163178808743,-5.832230680740354,-2.6502537839822984,-2.4116929146985204,-1.6236061868653275,-1.0896382886936753,-0.9502789401222254
6841,24.82138077,-6.781477957010586,-6.143707100532018,-5.8712281906814505,-5.832292256129021,-2.6498413911839496,-2.411154165904536,-1.6236470689279465,-1.0897215810172816,-0.9510651061184666
6846,24.8395224,-6.7814421243174,-6.142934785209304,-5.871339033357983,-5.832316479650675,-2.649433029705694,-2.410607219279582,-1.6236845178498456,-1.0897575617688051,-0.9518455674502714
6851,24.85766404,-6.781410238051195,-6.14216309516324,-5.871495770812204,-5.8323034336059525,-2.649028688741638,-2.4100520953873574,-1.62371860307956,-1.0897467056017212,-0.952620235147637
6856,24.87580567,-6.781382318490331,-6.141392111669766,-5.871698184745491,-5.832253421320475,-2.6486284126288466,-2.4094887901740187,-1.6237493593139176,-1.0896894392700194,-0.9533890308221096
6861,24.8939473,-6.781358382163121,-6.140621880641349,-5.871945785762778,-5.832166984181482,-2.64823228311927,-2.408917309313962,-1.6237768376708246,-1.0895860875024292,-0.9541518859798127
